calorien,dichtheid,gedronken,is_belgisch,is_speciaal,pct_alcohol,pct_eiwitten,pct_gist,pct_hop,recensie,suiker,water_kw,zuur,beoordeling
13.0,0.9947,5.0,0.0,0.0,6.1,11.4,1.12,11.8,6.2,2.1,0.56,0.01,6.0
108.0,0.9934,29.0,0.0,1.0,7.3,10.2,0.72,3.2,4.3,1.5,0.51,0.35,7.0
172.0,0.9919,32.0,1.0,1.0,7.3,11.2,0.8,4.4,4.3,1.5,0.48,0.26,7.0
114.0,0.997,22.0,1.0,0.0,7.7,9.2,2.28,18.7,4.1,2.2,0.73,0.43,6.0
153.0,0.9953,34.0,0.0,1.0,7.4,12.0,0.6,9.8,3.2,15.1,0.51,0.24,8.0
98.0,0.9892,24.0,1.0,1.0,6.1,12.5,0.86,5.2,3.3,1.7,0.44,0.28,7.0
44.0,0.9912,10.0,1.0,1.0,5.2,11.6,0.76,8.1,6.2,1.45,0.4,0.15,5.0
156.0,0.9996,36.0,0.0,1.0,6.9,8.9,0.86,5.8,1.6,19.45,0.47,0.4,6.0
122.0,0.9916,33.0,1.0,1.0,6.8,12.6,0.56,6.2,3.2,8.0,0.63,0.3,8.0
92.0,0.9932,24.0,0.0,1.0,7.3,10.5,1.0,3.0,3.3,2.0,0.45,0.4,6.0
190.0,0.9995,43.0,1.0,1.0,7.4,9.2,0.96,4.0,2.4,16.95,0.42,0.37,7.0
93.0,0.991,23.0,1.0,1.0,6.5,12.0,0.56,1.6,4.8,1.9,0.7,0.33,8.0
102.0,0.9912,30.0,1.0,1.0,7.1,12.3,0.68,6.6,2.8,3.3,0.31,0.3,8.0
114.0,0.9924,36.0,0.0,1.0,5.8,10.2,1.06,5.6,4.3,2.3,0.5,0.35,5.0
105.0,0.989,22.0,0.0,1.0,6.2,13.1,0.52,5.6,2.0,4.3,0.64,0.28,9.0
191.0,0.9966,54.0,0.0,1.0,7.5,9.7,0.76,4.6,2.5,9.2,0.56,0.32,7.0
61.0,0.9914,13.0,1.0,1.0,6.0,10.8,0.84,3.2,3.9,1.6,0.54,0.36,7.0
128.0,0.9917,13.0,1.0,1.0,7.1,11.4,0.62,5.2,3.6,2.0,0.49,0.3,6.0
18.0,0.9967,5.0,1.0,0.0,8.6,9.4,1.92,10.4,3.7,1.5,0.52,0.38,6.0
130.0,0.9995,37.0,1.0,1.0,6.2,8.8,0.78,4.6,4.0,17.2,0.43,0.36,7.0
90.0,0.9963,24.0,0.0,1.0,6.4,9.4,1.04,3.6,4.9,9.6,0.49,0.32,7.0
188.0,0.9958,28.0,1.0,1.0,7.3,9.7,1.28,5.4,4.4,6.7,0.3,0.39,6.0
133.0,0.9911,49.0,0.0,1.0,5.8,11.3,0.76,3.8,3.4,4.2,0.42,0.33,8.0
163.0,0.9999,43.0,1.0,1.0,7.6,9.2,1.0,6.4,3.3,16.75,0.54,0.58,6.0
30.0,0.9996,12.0,0.0,0.0,12.0,10.8,1.86,7.8,3.6,3.0,0.63,0.66,8.0
103.0,0.9987,14.0,0.0,1.0,7.2,9.2,0.86,4.0,2.6,16.2,0.36,0.61,7.0
99.0,0.9929,36.0,0.0,1.0,7.1,9.3,3.48,6.8,1.6,1.4,0.5,0.86,6.0
55.0,0.9888,6.0,0.0,1.0,6.9,13.4,0.32,5.6,3.4,1.4,0.4,0.41,6.0
127.0,0.9937,47.0,0.0,1.0,6.0,10.6,0.72,4.2,3.6,8.7,0.39,0.3,6.0
140.0,0.9952,41.0,1.0,1.0,8.2,10.1,0.7,3.6,2.5,8.5,0.37,0.28,8.0
120.0,0.9932,17.0,0.0,1.0,6.0,9.2,1.26,8.2,3.8,1.5,0.56,0.05,7.0
51.0,0.9932,17.0,1.0,1.0,6.2,9.4,0.66,3.0,4.5,0.9,0.7,0.49,7.0
132.0,0.9908,44.0,1.0,1.0,7.0,12.0,0.72,4.4,4.8,2.8,0.41,0.26,8.0
115.0,0.9948,19.0,1.0,1.0,9.9,9.4,1.74,9.8,0.4,2.4,0.44,0.23,7.0
128.0,0.9934,16.0,0.0,1.0,6.6,10.0,0.9,4.6,5.0,1.3,0.6,0.26,7.0
129.0,0.9912,51.0,1.0,1.0,6.45,11.1,1.0,2.8,4.3,1.2,0.69,0.42,8.0
31.0,0.9976,12.0,1.0,0.0,7.2,9.6,1.42,10.0,6.2,2.1,0.72,0.18,7.0
181.0,0.9955,33.0,0.0,1.0,7.8,10.9,1.18,7.8,2.5,9.9,0.42,0.26,7.0
179.0,0.9955,50.0,0.0,1.0,7.4,8.9,1.02,6.4,4.3,1.7,0.69,0.22,6.0
230.0,0.9956,70.0,1.0,1.0,8.1,9.8,0.8,6.8,3.3,7.5,0.55,0.28,7.0
182.0,0.9974,79.5,1.0,1.0,6.8,10.2,0.88,3.0,4.0,12.9,0.78,0.41,7.0
189.0,0.9966,53.0,1.0,1.0,6.5,8.6,1.0,2.8,4.1,7.6,0.49,0.33,6.0
150.0,0.9936,58.0,0.0,1.0,7.0,9.2,2.76,3.2,2.8,1.0,0.3,0.73,6.0
192.0,0.9979,49.0,1.0,1.0,7.2,9.0,1.16,4.6,2.0,14.2,0.48,0.39,8.0
108.0,0.9895,40.0,1.0,1.0,5.9,12.3,0.74,4.8,3.6,2.0,0.5,0.34,7.0
158.0,0.9955,37.0,0.0,1.0,7.8,11.3,0.66,8.6,3.3,13.0,0.35,0.49,7.0
156.0,0.9958,37.0,0.0,1.0,7.6,11.8,0.68,10.4,3.3,14.0,0.38,0.49,8.0
133.0,0.9979,47.0,1.0,0.0,8.2,9.8,1.98,7.8,5.1,2.3,0.99,0.49,6.0
138.0,1.0001,44.0,0.0,1.0,6.5,8.8,1.0,4.4,4.5,17.1,0.37,0.25,6.0
177.0,0.9929,40.0,1.0,1.0,7.3,9.9,0.82,6.6,3.3,1.4,0.48,0.22,6.0
39.0,0.9956,15.0,1.0,0.0,6.3,12.7,1.5,7.2,6.5,3.2,0.52,0.19,7.0
98.0,0.993,45.0,0.0,1.0,7.4,9.9,1.14,4.4,4.4,1.6,0.44,0.27,8.0
90.0,0.995,20.0,1.0,1.0,7.2,9.7,1.34,4.6,3.5,6.1,0.79,0.38,6.0
27.0,0.9966,14.0,1.0,0.0,6.6,10.2,2.12,14.0,5.6,2.6,0.58,0.08,6.0
80.0,0.9897,29.0,0.0,1.0,7.0,12.1,0.64,3.2,4.0,1.1,0.36,0.32,7.0
178.0,0.9921,63.0,1.0,1.0,5.8,9.7,2.54,7.2,2.9,1.0,0.45,0.5,6.0
180.0,0.991,62.0,1.0,1.0,7.8,12.6,0.68,4.2,2.9,1.8,0.75,0.39,9.0
90.0,0.9905,34.0,1.0,1.0,7.0,11.2,0.86,3.2,1.2,2.6,0.47,0.3,7.0
27.0,0.9962,13.0,1.0,0.0,6.2,11.9,1.52,14.0,6.4,5.1,0.6,0.15,7.0
133.0,0.9937,17.0,1.0,1.0,6.1,9.4,0.84,6.8,2.3,5.0,0.53,0.21,6.0
22.0,0.9986,6.0,0.0,0.0,11.1,11.2,1.32,9.0,3.5,3.2,0.66,0.73,7.0
167.0,0.992,14.0,0.0,1.0,5.5,9.9,0.9,7.0,4.8,1.1,0.68,0.35,7.0
79.0,0.9905,24.0,0.0,1.0,6.5,11.4,0.7,5.8,4.3,1.7,0.69,0.31,8.0
115.0,0.9963,12.0,1.0,1.0,6.2,9.0,0.9,8.6,4.3,6.4,0.57,0.49,5.0
89.0,0.9913,35.0,0.0,1.0,6.7,11.0,0.68,4.2,4.1,2.5,0.5,0.37,8.0
200.0,0.9986,35.0,0.0,1.0,7.3,8.9,1.0,5.0,2.5,13.1,0.46,0.36,8.0
58.0,1.0002,19.0,1.0,0.0,8.2,9.3,1.86,11.8,6.0,2.5,0.65,0.0,7.0
190.0,0.9944,34.0,1.0,1.0,6.0,10.0,0.82,6.4,3.4,5.9,0.72,0.12,6.0
28.0,0.9952,14.0,0.0,0.0,8.6,11.2,1.1,9.4,3.6,2.3,0.8,0.27,6.0
49.0,0.9962,13.0,1.0,0.0,8.7,11.0,2.02,12.5,3.3,2.0,0.57,0.16,6.0
196.0,0.9959,52.0,0.0,1.0,6.5,9.1,1.06,4.4,4.0,8.0,0.48,0.45,7.0
123.0,0.9932,42.0,1.0,1.0,7.0,11.0,1.1,3.4,3.0,6.4,0.5,0.36,9.0
156.0,0.9967,18.0,0.0,1.0,6.7,9.0,0.7,3.2,1.2,12.5,0.36,0.32,7.0
153.0,0.9921,40.0,1.0,1.0,6.7,11.4,0.92,3.2,5.1,2.5,0.51,0.28,8.0
196.0,0.9948,60.0,1.0,1.0,7.1,10.0,0.78,4.6,3.6,5.4,0.78,0.24,5.0
74.0,0.9936,14.0,1.0,1.0,6.5,9.5,4.34,7.8,2.8,1.2,0.53,0.81,6.0
124.0,0.9948,34.0,0.0,1.0,6.4,10.2,0.58,4.4,5.3,7.9,0.39,0.32,6.0
123.0,0.9932,52.0,0.0,1.0,6.9,9.2,2.74,4.2,2.4,1.1,0.39,0.81,7.0
178.0,0.9896,58.0,1.0,1.0,5.0,12.6,0.64,5.4,5.7,4.5,0.31,0.32,8.0
173.0,0.9984,56.0,1.0,1.0,6.8,8.7,1.46,4.6,2.6,15.4,0.41,0.29,7.0
28.0,0.9977,12.0,1.0,0.0,7.3,9.5,1.4,10.2,6.2,2.1,0.73,0.18,7.0
104.0,0.9906,26.0,0.0,1.0,5.7,11.0,0.58,6.4,5.6,1.4,0.37,0.18,7.0
38.0,0.9998,13.0,1.0,0.0,9.1,9.7,1.9,12.8,4.3,3.1,0.59,0.23,6.0
210.0,0.9977,28.0,1.0,1.0,6.2,9.2,1.92,8.8,6.5,7.7,0.72,0.18,6.0
70.0,0.9942,51.0,1.0,0.0,7.3,12.9,1.4,10.4,4.8,2.1,0.82,0.32,7.0
38.0,0.9962,9.0,1.0,0.0,8.3,9.8,2.36,12.0,3.3,2.2,0.53,0.25,6.0
129.0,0.9928,18.0,1.0,1.0,8.1,11.5,1.02,5.0,3.8,3.8,0.38,0.38,7.0
202.0,0.9961,54.0,0.0,1.0,6.7,9.3,1.06,5.4,3.9,8.0,0.43,0.25,6.0
108.0,0.9939,26.0,1.0,1.0,6.2,10.7,0.6,5.6,3.7,10.3,0.36,0.27,7.0
197.0,0.9978,54.0,0.0,1.0,7.1,9.3,1.12,6.2,2.9,13.6,0.49,0.47,6.0
96.0,0.9903,30.0,0.0,1.0,7.1,12.3,0.6,5.0,3.2,3.0,0.39,0.49,8.0
142.0,0.9968,56.0,1.0,1.0,6.4,10.6,0.8,4.2,3.0,16.05,0.38,0.34,6.0
14.0,0.9948,5.0,0.0,0.0,7.5,11.6,3.06,11.6,3.8,3.1,1.03,0.56,7.0
30.0,0.9971,18.0,0.0,0.0,6.9,9.8,1.56,12.6,5.3,1.9,0.75,0.02,6.0
100.0,0.9925,14.0,1.0,1.0,6.7,9.5,1.22,4.6,2.7,1.3,0.55,0.17,6.0
66.0,0.9922,11.0,1.0,1.0,5.3,9.8,0.56,4.2,4.5,0.7,0.4,0.29,6.0
125.0,0.9899,24.0,0.0,1.0,5.8,12.8,0.74,5.6,5.0,2.2,0.33,0.34,9.0
18.0,0.9968,9.0,0.0,0.0,7.8,9.5,1.46,11.6,5.0,2.0,0.57,0.02,8.0
47.0,0.9986,16.0,0.0,0.0,11.1,10.6,1.88,6.2,3.1,2.7,1.02,0.49,8.0
145.0,0.993,47.0,1.0,1.0,5.4,10.0,1.04,5.8,4.4,3.0,0.75,0.47,7.0
127.0,0.9937,37.0,0.0,1.0,6.0,9.8,0.72,2.8,2.6,5.6,0.57,0.17,7.0
133.0,0.9947,35.0,1.0,1.0,7.3,10.0,0.92,4.2,5.1,1.6,0.46,0.21,7.0
119.0,0.9894,43.0,0.0,1.0,5.2,12.1,0.72,8.8,5.0,1.4,0.33,0.04,9.0
152.0,0.9975,52.0,1.0,1.0,7.1,8.7,0.88,8.8,3.1,11.8,0.46,0.62,7.0
129.0,0.9925,44.0,1.0,1.0,6.3,12.1,0.76,5.6,4.2,8.1,0.29,0.34,7.0
32.0,0.9946,5.0,1.0,0.0,6.1,10.1,1.72,6.4,5.0,1.8,0.44,0.25,6.0
57.0,0.9983,25.0,0.0,0.0,8.8,9.2,1.66,4.8,5.2,2.5,0.54,0.54,6.0
119.0,0.9913,10.0,1.0,1.0,7.6,12.8,0.72,4.2,2.2,1.9,0.7,0.44,7.0
21.0,0.996,5.0,0.0,0.0,7.4,9.5,3.72,13.4,5.2,1.6,0.54,0.12,6.0
90.0,0.9905,34.0,0.0,1.0,7.0,11.2,0.86,3.2,1.2,2.6,0.47,0.3,7.0
208.0,0.9957,54.0,0.0,1.0,6.2,9.1,0.9,5.0,3.5,7.9,0.46,0.38,6.0
119.0,0.9956,11.0,1.0,1.0,8.6,9.4,0.9,6.8,3.5,1.4,0.47,0.36,5.0
168.0,0.9982,33.0,1.0,1.0,7.4,8.7,1.12,3.2,1.4,13.7,0.44,0.3,8.0
145.0,0.9981,34.0,0.0,1.0,9.2,9.7,0.74,4.6,2.9,10.7,0.32,0.35,6.0
158.0,0.9951,56.0,0.0,1.0,6.2,10.5,0.88,2.4,6.2,5.7,0.37,0.26,7.0
162.5,0.9984,62.0,0.0,1.0,7.3,9.1,0.98,5.6,2.6,12.9,0.45,0.54,7.0
56.0,0.9935,10.0,0.0,1.0,7.0,9.9,0.52,2.8,5.7,1.3,0.45,0.28,6.0
22.0,0.9963,11.0,0.0,0.0,7.7,9.5,2.24,19.3,4.2,2.1,0.5,0.1,6.0
115.0,0.9895,46.0,1.0,1.0,5.8,13.0,0.64,6.4,3.4,4.3,0.57,0.28,9.0
140.0,0.9934,24.0,1.0,1.0,5.9,9.2,2.28,6.4,2.9,3.3,0.45,0.39,7.0
134.0,0.9912,42.0,0.0,1.0,6.0,12.3,0.68,7.6,5.1,6.0,0.38,0.26,8.0
197.0,0.9939,47.0,1.0,1.0,6.5,10.1,0.86,4.2,4.0,5.7,0.5,0.35,7.0
131.0,0.9943,29.0,0.0,1.0,7.7,11.0,0.74,7.8,5.1,5.2,0.44,0.3,7.0
185.0,1.0,50.0,1.0,1.0,7.2,9.6,0.98,4.8,4.8,17.85,0.42,0.4,6.0
125.0,0.9933,51.0,0.0,1.0,6.9,10.7,0.9,3.8,2.9,6.9,0.44,0.35,8.0
138.0,0.9929,11.0,1.0,1.0,7.2,9.3,0.96,8.0,2.2,1.1,0.42,0.49,6.0
137.0,0.9973,57.0,1.0,1.0,6.6,8.9,0.7,5.7,2.8,11.4,0.54,0.49,7.0
130.0,0.993,30.0,1.0,1.0,6.8,9.6,1.72,6.2,0.9,3.5,0.44,0.19,6.0
13.0,0.997,5.0,0.0,0.0,7.1,11.0,1.92,16.8,5.3,4.4,0.57,0.02,5.0
147.0,0.9922,58.0,0.0,1.0,6.7,10.0,0.76,6.2,3.6,1.3,0.46,0.08,6.0
227.0,0.9973,62.0,1.0,1.0,6.6,10.4,1.08,6.6,4.1,15.6,0.56,0.32,6.0
12.0,0.9959,7.0,0.0,0.0,7.2,9.5,1.56,13.1,4.8,1.8,0.39,0.03,6.0
143.0,0.9912,48.0,1.0,1.0,6.6,12.4,0.88,3.2,6.4,1.5,0.52,0.4,8.0
116.0,0.9922,48.0,0.0,1.0,7.2,10.0,0.44,2.8,2.5,1.1,0.67,0.32,7.0
65.0,0.9959,28.0,0.0,0.0,8.2,10.1,1.2,11.4,4.5,2.2,0.43,0.26,6.0
151.0,0.9971,33.0,1.0,1.0,7.6,10.3,0.94,7.0,2.4,14.7,0.53,0.46,6.0
127.0,0.9953,27.0,0.0,1.0,7.0,9.4,1.1,2.4,4.4,4.9,0.41,0.19,6.0
155.0,0.9969,22.0,1.0,1.0,7.2,9.5,2.1,6.8,2.2,8.9,0.58,0.23,6.0
105.0,0.9954,26.0,0.0,1.0,7.2,9.6,1.12,2.3,5.6,6.8,0.4,0.3,7.0
109.0,0.9925,16.0,0.0,1.0,8.6,10.1,0.9,6.2,1.8,0.9,0.39,0.3,6.0
44.0,0.998,14.0,1.0,0.0,9.5,10.0,1.84,9.2,3.1,2.7,0.74,0.24,7.0
9.0,0.9958,4.0,0.0,0.0,7.0,10.5,1.24,10.2,4.9,2.1,0.54,0.09,6.0
154.0,0.9975,53.0,1.0,1.0,6.6,10.4,0.9,3.8,6.2,10.9,0.77,0.43,7.0
29.0,0.9987,6.0,0.0,0.0,12.6,9.8,1.44,6.2,1.2,2.2,0.82,0.72,9.0
63.0,0.9898,14.0,0.0,1.0,7.0,12.0,0.8,4.4,3.7,1.4,0.33,0.3,7.0
82.0,0.993,26.0,1.0,1.0,6.8,9.8,0.98,3.4,2.2,5.1,0.38,0.17,7.0
105.0,0.9922,28.0,1.0,1.0,6.2,10.1,2.92,5.4,4.0,1.2,0.51,0.47,6.0
191.0,0.993,36.0,0.0,1.0,6.5,9.5,1.28,4.4,2.6,1.1,0.5,0.19,7.0
128.0,0.9917,13.0,0.0,1.0,7.1,11.4,0.62,5.2,3.6,2.0,0.49,0.3,6.0
35.0,0.9956,11.0,1.0,0.0,7.5,10.8,1.54,11.4,5.0,2.6,0.62,0.02,7.0
118.0,0.9901,32.0,0.0,1.0,7.8,12.1,0.56,5.6,2.2,1.6,0.38,0.34,8.0
213.0,0.996,29.0,0.0,1.0,7.0,10.4,1.0,4.0,4.3,8.0,0.57,0.31,7.0
247.0,0.9936,60.0,1.0,1.0,5.9,9.6,0.7,4.8,4.8,1.4,0.44,0.12,7.0
92.0,0.9911,35.0,0.0,1.0,6.3,12.2,1.26,5.4,5.1,1.2,0.42,0.49,7.0
116.0,0.9953,35.0,1.0,1.0,6.8,9.4,2.46,6.0,2.7,6.6,0.48,0.24,6.0
115.0,0.9901,33.0,1.0,1.0,6.7,12.89,0.7,8.2,3.1,5.4,0.44,0.24,8.0
70.0,0.9969,35.0,0.0,0.0,7.1,9.4,1.6,7.2,5.6,1.6,0.5,0.3,6.0
119.0,0.9916,42.0,0.0,1.0,6.2,11.0,0.94,4.0,5.9,1.1,0.6,0.26,8.0
96.0,0.9926,30.0,1.0,1.0,6.7,10.7,0.92,4.6,4.7,2.1,0.64,0.31,9.0
134.0,0.992,33.0,0.0,1.0,6.4,10.6,0.5,5.2,3.8,2.2,0.47,0.3,7.0
57.0,0.996,10.0,0.0,1.0,6.8,9.5,0.96,14.1,5.0,3.2,0.52,0.25,5.0
65.0,0.9971,11.0,1.0,0.0,6.8,9.3,1.54,12.2,6.4,1.8,0.58,0.2,6.0
235.0,1.0024,59.0,1.0,1.0,6.9,8.6,1.14,5.4,2.0,23.5,0.47,0.49,6.0
184.0,0.9971,22.0,1.0,1.0,6.2,9.8,1.2,7.2,4.6,10.4,0.56,0.45,7.0
37.0,0.9966,10.0,1.0,0.0,7.9,9.5,2.12,8.6,3.5,1.6,0.91,0.21,6.0
117.0,0.9938,29.0,1.0,1.0,8.5,10.1,0.88,3.8,3.3,3.5,0.51,0.49,7.0
110.0,0.9898,24.0,1.0,1.0,6.0,12.6,0.4,5.4,4.7,1.7,0.47,0.19,8.0
14.0,0.9968,8.0,0.0,0.0,7.5,10.5,6.64,9.8,3.8,2.6,0.9,0.2,7.0
248.0,0.9979,61.0,0.0,1.0,6.7,9.7,0.8,8.4,4.6,12.1,0.58,0.39,6.0
126.0,0.9934,15.0,0.0,1.0,8.8,11.2,0.84,4.6,2.3,3.2,0.51,0.74,7.0
126.0,0.9923,24.0,1.0,1.0,6.8,10.9,0.9,4.2,2.9,1.2,0.87,0.42,7.0
135.0,0.9998,23.0,1.0,1.0,7.8,9.0,1.08,6.0,3.4,16.85,0.38,0.29,7.0
53.0,0.9937,37.0,0.0,0.0,6.6,11.6,1.24,11.6,4.9,2.0,0.76,0.02,8.0
14.0,0.9981,3.0,1.0,0.0,7.1,10.2,1.64,17.5,5.3,5.7,0.52,0.05,4.0
182.0,0.991,29.0,1.0,1.0,6.8,11.2,0.82,4.4,2.5,1.2,0.35,0.26,6.0
124.0,0.9965,33.0,0.0,1.0,5.8,9.2,0.84,3.8,3.9,10.8,0.41,0.25,7.0
128.0,0.9936,38.0,1.0,1.0,5.8,10.6,0.88,3.8,8.1,1.3,0.6,0.24,6.0
210.0,0.9991,67.0,1.0,1.0,7.4,9.5,0.98,6.6,2.6,15.6,0.68,0.26,6.0
105.0,0.9944,19.0,0.0,1.0,7.1,10.5,0.74,4.0,2.5,9.6,0.37,0.27,8.0
229.0,0.9975,63.0,0.0,1.0,6.1,8.9,0.96,5.6,2.8,12.8,0.4,0.35,6.0
134.0,0.9924,34.0,1.0,1.0,6.3,9.8,1.04,5.2,2.1,1.5,0.61,0.49,7.0
52.0,0.9976,34.0,1.0,0.0,6.8,9.9,1.32,15.4,7.0,1.8,0.68,0.0,6.0
130.0,0.9925,34.0,0.0,1.0,7.0,10.7,0.84,5.6,5.5,1.7,0.5,0.26,9.0
54.0,0.9973,31.0,1.0,0.0,7.3,10.0,1.24,9.6,4.5,2.1,0.65,0.32,8.0
145.0,0.9998,39.0,0.0,1.0,7.1,8.7,0.92,4.8,4.7,17.8,0.39,0.41,6.0
115.0,0.9942,24.0,1.0,1.0,6.3,8.6,0.78,5.6,2.6,3.1,0.43,0.3,6.0
34.0,0.9948,18.0,1.0,0.0,6.7,10.6,1.54,9.2,5.2,1.7,0.6,0.24,7.0
163.0,0.9979,50.0,1.0,1.0,6.8,8.6,1.52,5.4,2.4,13.3,0.38,0.28,7.0
183.0,0.9959,61.0,1.0,1.0,6.3,9.5,0.8,5.6,3.1,11.2,0.51,0.47,7.0
180.0,0.9952,20.0,0.0,1.0,6.4,10.0,1.08,8.8,6.7,2.0,0.57,0.26,6.0
63.0,0.9962,29.0,0.0,0.0,7.7,10.5,1.46,8.6,5.0,2.6,0.58,0.25,7.0
107.0,0.9951,18.0,1.0,1.0,9.2,10.2,0.88,3.2,2.9,2.0,0.53,0.49,5.0
85.0,0.9901,31.0,1.0,1.0,6.0,11.3,0.52,4.8,3.2,2.5,0.5,0.33,8.0
42.0,0.9972,17.0,0.0,0.0,8.3,9.6,1.58,13.2,4.6,1.9,0.54,0.15,7.0
29.0,0.9962,16.0,1.0,0.0,8.0,10.2,1.88,9.0,3.8,2.2,0.49,0.23,7.0
114.0,0.9911,40.0,1.0,1.0,6.4,10.8,0.68,5.0,4.6,0.9,0.58,0.32,8.0
71.0,0.9902,20.0,1.0,1.0,7.0,11.7,0.74,4.4,2.9,1.1,0.38,0.26,7.0
198.0,0.9937,48.0,1.0,1.0,5.6,10.3,0.92,7.0,4.5,5.0,0.71,0.14,6.0
130.0,0.9919,22.0,0.0,1.0,6.5,12.0,1.08,5.6,3.7,4.6,0.46,0.34,8.0
142.0,0.9922,40.0,0.0,1.0,7.1,10.8,0.42,4.2,3.5,3.8,0.39,0.31,8.0
61.0,0.9918,5.0,0.0,1.0,7.0,10.4,0.58,6.2,2.7,1.7,0.43,0.52,6.0
366.5,1.0001,35.5,0.0,1.0,8.6,11.0,1.14,11.0,2.5,15.55,0.63,0.35,4.0
168.0,0.9994,47.0,1.0,1.0,7.0,8.8,0.86,5.6,4.8,14.6,0.67,0.33,7.0
132.0,0.9914,24.0,0.0,1.0,7.4,11.2,1.0,5.0,2.5,2.6,0.53,0.37,7.0
39.0,0.9935,6.0,0.0,0.0,7.0,11.9,1.7,8.6,4.7,2.0,0.46,0.3,7.0
227.0,0.9952,29.0,0.0,1.0,6.3,10.1,0.92,6.8,4.4,6.2,0.53,0.29,7.0
129.0,0.9922,44.0,1.0,1.0,5.1,11.0,0.44,6.6,5.0,6.7,0.39,0.27,8.0
138.0,0.9906,38.0,0.0,1.0,7.0,11.2,1.06,6.6,3.2,1.2,0.28,0.32,7.0
111.0,0.9946,32.0,0.0,1.0,6.7,11.0,0.96,5.6,4.1,8.9,0.54,0.34,8.0
24.0,0.9988,6.0,1.0,0.0,11.4,13.3,1.76,12.5,3.0,6.2,0.99,0.66,7.0
190.0,0.9986,41.0,1.0,1.0,6.8,9.2,1.2,6.0,3.6,6.2,0.51,0.22,6.0
45.0,0.9961,33.0,0.0,0.0,7.6,10.7,1.52,15.6,4.6,1.7,0.62,0.0,7.0
38.0,0.9955,13.0,0.0,0.0,6.5,9.3,1.46,10.4,4.8,1.8,0.52,0.11,6.0
244.0,0.9956,56.0,1.0,1.0,6.2,10.0,0.88,7.0,5.0,7.3,0.55,0.29,7.0
34.0,0.9955,17.0,1.0,0.0,6.6,12.3,1.44,16.3,6.7,2.7,0.89,0.02,8.0
26.0,0.9947,9.0,0.0,0.0,7.4,11.9,1.36,7.0,5.0,2.4,0.6,0.33,7.0
25.0,0.9981,17.0,1.0,0.0,7.1,10.6,1.48,5.4,5.1,2.1,0.72,0.6,7.0
197.0,0.9932,61.0,1.0,1.0,5.7,9.0,1.02,9.0,2.3,1.1,0.4,0.42,6.0
182.0,0.9958,49.0,0.0,1.0,7.1,9.6,1.04,3.4,4.9,7.4,0.52,0.38,7.0
89.0,0.9918,16.0,1.0,0.0,5.3,13.57,0.96,9.4,6.4,2.2,0.88,0.11,8.0
153.0,0.9928,14.0,1.0,1.0,6.6,10.5,0.5,5.4,4.4,1.9,0.62,0.3,7.0
163.0,0.9959,64.0,1.0,1.0,6.5,8.8,1.64,3.4,1.3,8.5,0.39,0.54,7.0
128.0,0.9939,45.0,1.0,1.0,6.6,10.0,1.04,3.4,3.4,7.4,0.37,0.26,7.0
178.0,0.9976,53.0,0.0,1.0,7.4,9.0,1.34,5.0,2.2,13.2,0.48,0.36,7.0
10.0,0.9936,4.0,0.0,0.0,8.2,12.8,1.04,5.6,4.7,2.4,0.7,0.4,8.0
126.0,0.9912,47.0,1.0,1.0,7.9,12.5,0.54,6.8,1.9,6.5,0.37,0.44,7.0
110.0,0.9923,40.0,0.0,1.0,5.9,12.1,0.6,2.4,6.4,4.8,0.68,0.27,7.0
13.0,0.998,3.0,0.0,0.0,7.3,9.2,1.5,13.9,6.0,2.5,0.52,0.0,6.0
104.0,0.9936,14.0,1.0,1.0,7.2,11.4,0.4,6.4,2.1,8.25,0.44,0.3,7.0
120.0,0.9975,54.0,0.0,1.0,7.0,9.8,0.9,3.0,3.6,15.3,0.42,0.38,7.0
142.0,0.9954,30.0,1.0,1.0,5.9,9.5,0.64,5.6,4.3,8.6,0.44,0.14,7.0
102.0,0.9952,14.0,0.0,1.0,8.2,9.7,1.0,5.0,4.3,3.75,0.58,0.46,6.0
72.0,0.9964,26.0,0.0,0.0,7.4,11.0,1.74,7.2,5.2,2.6,0.68,0.29,6.0
118.0,0.9946,17.0,1.0,1.0,8.4,10.5,0.48,4.4,2.1,8.9,0.34,0.3,7.0
76.0,0.992,25.0,0.0,1.0,7.0,10.5,0.6,4.0,1.2,4.7,0.54,0.33,7.0
219.5,0.9932,40.0,0.0,1.0,6.6,10.0,1.04,6.4,3.3,2.5,0.6,0.33,6.0
28.0,0.9957,7.0,0.0,0.0,7.2,10.0,1.54,11.6,4.9,2.3,0.52,0.03,6.0
124.0,0.9936,21.0,1.0,1.0,6.6,10.8,0.72,6.0,2.6,8.0,0.38,0.25,7.0
110.0,0.9903,12.0,0.0,1.0,5.9,11.4,0.84,6.8,2.3,2.0,0.54,0.25,7.0
96.0,0.9932,14.0,1.0,1.0,6.3,10.0,4.16,4.4,3.4,1.4,0.43,0.57,7.0
28.0,0.997,6.0,0.0,0.0,11.6,10.03,1.82,9.5,2.7,1.4,0.65,0.4,7.0
184.0,0.9962,40.0,0.0,1.0,7.1,10.7,0.56,17.0,3.9,8.7,0.36,0.49,6.0
138.0,0.9917,28.0,1.0,1.0,6.4,12.4,1.1,6.4,4.3,5.0,0.5,0.25,9.0
119.0,0.993,20.0,0.0,1.0,6.9,11.2,0.82,4.4,3.5,5.8,0.55,0.32,7.0
